rank,feature,type,importance,owner,owner_value,ratio,chatgpt-4o-latest-20250326_mean,deepseek-r1-0528_mean,claude-3-5-haiku-20241022_mean
21,nns in dt nn,POS,0.0037756015,deepseek-r1-0528,0.029037499061989977,2.199536717582834,0.013356918012380247,0.029037499061989977,0.013046368488697615
22,in dt jj,POS,0.0036775367,deepseek-r1-0528,0.033920466364743426,1.3436990873908672,0.029119088743778464,0.033920466364743426,0.021369099695209944
23, wi,CHAR,0.0036655732,chatgpt-4o-latest-20250326,0.02852403202515658,4.876195545945775,0.02852403202515658,0.008976264678766995,0.002723033167839003
24,cc nnp nnp nnp,POS,0.0034795841,chatgpt-4o-latest-20250326,0.015884879839195277,1.370043368208951,0.015884879839195277,0.014563565453062952,0.008625306093334123
25, y,CHAR,0.0032893724,deepseek-r1-0528,0.0247316670309605,1.9198535054983286,0.013291802053621652,0.0247316670309605,0.012472316885798154
26,nn cc jj nnp,POS,0.0032340996,claude-3-5-haiku-20241022,0.014479883346875808,1.3068717590063808,0.010628362643138826,0.011531245975054769,0.014479883346875808
27,##,CHAR,0.0032167584,chatgpt-4o-latest-20250326,0.06529893751562292,3.7254473632216585,0.06529893751562292,0.0310027932218333,0.004052828908419701
28,nn nn jj nnp,POS,0.0031920823,deepseek-r1-0528,0.05918098964989569,2.251586649776331,0.030917888161420857,0.05918098964989569,0.021650366012385534
29,nti,CHAR,0.0030657714,claude-3-5-haiku-20241022,0.014278316049400261,1.4021000182491425,0.009336980638774788,0.011030062886736546,0.014278316049400261
30,jj to vb,POS,0.0030592475,deepseek-r1-0528,0.011147433675322586,1.2493354299228763,0.009053053628404367,0.011147433675322586,0.008792327857352003
31,vbz nnp nnp,POS,0.0030589455,deepseek-r1-0528,0.01812299231961689,1.4522477099818805,0.014067076715504936,0.01812299231961689,0.010891464716580378
32,vbn to vb,POS,0.0030532607,deepseek-r1-0528,0.01632898941541638,1.2946902050454063,0.015021847980719207,0.01632898941541638,0.01020270280646112
33,di,CHAR,0.0030403465,deepseek-r1-0528,0.021510987394090762,1.7216099836035632,0.015852588078502632,0.021510987394090762,0.009136796972652043
34,nnp nnp jj,POS,0.002930652,deepseek-r1-0528,0.028518856575554915,1.7830278846501988,0.0206504246884111,0.028518856575554915,0.011338818801350537
35,al,CHAR,0.0028841756,claude-3-5-haiku-20241022,0.03921355383301585,1.3225980910300634,0.02576522612200799,0.03353253651497816,0.03921355383301585
36,to dt nn,POS,0.0028697609,deepseek-r1-0528,0.01892360217403862,1.3883747452978585,0.013581422769706104,0.01892360217403862,0.013678655589006479
37,###,CHAR,0.0026881048,chatgpt-4o-latest-20250326,0.056746797807621374,3.5753418336686047,0.056746797807621374,0.028418632671113327,0.0033247924040741435
38,nn in dt nn,POS,0.0026731095,chatgpt-4o-latest-20250326,0.016652320203625608,1.2041850041867188,0.016652320203625608,0.01439360571916699,0.01326380596712491
39,nn vbz in,POS,0.0026499256,claude-3-5-haiku-20241022,0.031702119992105635,1.7947092843972037,0.012935691801998505,0.0223927263075156,0.031702119992105635
40,nn vbz dt nn,POS,0.0026477831,deepseek-r1-0528,0.02877147009499091,2.871419794174066,0.014381969598946756,0.02877147009499091,0.005657921575005902
41,nnp nnp in nnp,POS,0.0026041202,deepseek-r1-0528,0.013722432967429636,1.3355536759071378,0.010720966821856867,0.013722432967429636,0.009828462549611942
42,"
-",CHAR,0.00259658,deepseek-r1-0528,0.029425803736255064,2.164029984801634,0.013686550867371838,0.029425803736255064,0.013508824375039488
43, he,CHAR,0.0025886435,chatgpt-4o-latest-20250326,0.01500574072402004,1.3369121848422247,0.01500574072402004,0.012326916022162777,0.010121440562740277
44,nns nnp nnp,POS,0.0025812087,claude-3-5-haiku-20241022,0.031000664202576085,2.589787988257599,0.012508248129665358,0.011432448439425789,0.031000664202576085
45,apologize but cannot actually,WORD,0.0025715043,claude-3-5-haiku-20241022,0.030714261955888934,0.0,0.0,0.0,0.030714261955888934
46,for long term,WORD,0.002563309,chatgpt-4o-latest-20250326,0.007163485524556181,2.61135939263791,0.007163485524556181,0.0024517674782951705,0.0030346359212153526
47,nt,CHAR,0.002550862,claude-3-5-haiku-20241022,0.015149129127877626,1.4568237487498166,0.009591920987533583,0.01120555590818281,0.015149129127877626
48,nnp nn nns,POS,0.0023850065,chatgpt-4o-latest-20250326,0.01302011605035262,1.0764966088065462,0.01302011605035262,0.011329948428582664,0.01285984640000917
49,jj nnp nn nnp,POS,0.002373051,claude-3-5-haiku-20241022,0.04742445850755546,1.3163959946382051,0.027872623463387265,0.04417934068831082,0.04742445850755546
50,likely to be,WORD,0.0023682695,claude-3-5-haiku-20241022,0.03597347178957388,5.057974145018879,0.011764537520999457,0.0024599210302569782,0.03597347178957388
51,* ,CHAR,0.002339461,deepseek-r1-0528,0.061401567481635215,1.5963547962876519,0.0446678115135754,0.061401567481635215,0.0322594074535684
52, or,CHAR,0.0022661232,claude-3-5-haiku-20241022,0.02005390163216277,1.3731535766973715,0.013116808288215431,0.01609172595366484,0.02005390163216277
53,cc dt nn,POS,0.002251784,deepseek-r1-0528,0.017517562196916178,1.3547029272848348,0.015254790532935795,0.017517562196916178,0.010607059831595088
54,me know the,WORD,0.002190312,chatgpt-4o-latest-20250326,0.046680816036929355,8.382227951296363,0.046680816036929355,0.009436124214281853,0.0017019207799991425
55,nnp nn in,POS,0.0021807323,chatgpt-4o-latest-20250326,0.010602903236018363,1.5319390972050393,0.010602903236018363,0.009270796548471143,0.004571663971484161
56,nn nn vbz,POS,0.0021764021,deepseek-r1-0528,0.02110910842634231,2.5463481179104925,0.009904720045258202,0.02110910842634231,0.0066751876883821065
57,vb nnp nnp,POS,0.0021626526,chatgpt-4o-latest-20250326,0.027352586532798553,2.1621707515336537,0.027352586532798553,0.007750162934365583,0.01755087909795035
58,nn in nns,POS,0.0021602619,deepseek-r1-0528,0.022534710356263588,1.3697470660664965,0.015275351209084331,0.022534710356263588,0.017628110918382064
59,dt nnp nnp nnp,POS,0.0021546104,deepseek-r1-0528,0.016030351310625076,1.7668379811514303,0.01045752107664527,0.016030351310625076,0.007688286837420805
60,jj nnp nnp cc,POS,0.0021499805,claude-3-5-haiku-20241022,0.02311849528151759,1.0794154967105907,0.020001211095032372,0.022833999909384114,0.02311849528151759
61,you can do,WORD,0.002126529,claude-3-5-haiku-20241022,0.034468212562045845,6.399364420082973,0.009803179848501202,0.0009692063759416734,0.034468212562045845
62,nns nn jj nnp,POS,0.0021217612,deepseek-r1-0528,0.020085852683540205,1.323324411905409,0.015522044506931126,0.020085852683540205,0.014834612564964461
63,nnp nnp nnp nnp nnp,POS,0.002111104,deepseek-r1-0528,0.011526724795476518,1.2041330225805775,0.010443441546728435,0.011526724795476518,0.008701826591128285
64,nn cc nnp,POS,0.00209933,claude-3-5-haiku-20241022,0.03218242417253676,1.654540547411347,0.018345812389996153,0.020556134404705953,0.03218242417253676
65,dt nnp nnp,POS,0.00206649,deepseek-r1-0528,0.014942209370058891,1.3716850584873583,0.011317385734842169,0.014942209370058891,0.010469261684845535
66,if you want,WORD,0.0020615924,deepseek-r1-0528,0.011867328503991992,2.883334468994625,0.005788202474914082,0.011867328503991992,0.0024434672336160895
67,jj jj nnp,POS,0.0020592092,chatgpt-4o-latest-20250326,0.01599697106430359,1.1068563533369633,0.01599697106430359,0.013332169114098787,0.01557306509461445
68,nn nns cc,POS,0.0020298907,deepseek-r1-0528,0.016702191770490118,1.412068083989478,0.013088709972255533,0.016702191770490118,0.010567644788347604
69,large language models llms,WORD,0.0020159795,deepseek-r1-0528,0.005414181021619338,2.6882746510316093,0.004027996930701763,0.005414181021619338,0.0
70, |,CHAR,0.002008227,deepseek-r1-0528,0.09519093021355408,1.2731577186830334,0.08704283032285774,0.09519093021355408,0.06249234323289071
71,dt nn nn,POS,0.0020003745,deepseek-r1-0528,0.02269482156344346,1.2690867258217982,0.021321876825268767,0.02269482156344346,0.014443719176450352
72,you like me to elaborate,WORD,0.0019861313,claude-3-5-haiku-20241022,0.03541910688154435,5.4168706858435,0.011606359249631841,0.0014709722709853941,0.03541910688154435
73,prp vbp jj,POS,0.0019821634,deepseek-r1-0528,0.019729756117431406,1.3073699904674128,0.017746369246724392,0.019729756117431406,0.012435991158194487
74,nnp nn nn nnp,POS,0.0019533837,chatgpt-4o-latest-20250326,0.017924091878574338,1.328293800306861,0.017924091878574338,0.017222465581665437,0.009765677966747623
75,in nnp nnp,POS,0.001918185,chatgpt-4o-latest-20250326,0.027026660384664218,1.345345641944674,0.027026660384664218,0.021896516231586068,0.018281501286049988
76,vbg in dt,POS,0.0019133918,deepseek-r1-0528,0.019832384461754553,1.2681836154673496,0.012414800995121617,0.019832384461754553,0.018862033399944977
77,al ,CHAR,0.0018990254,claude-3-5-haiku-20241022,0.030600056798296627,1.389193576720469,0.018973439986037583,0.025080977355187883,0.030600056798296627
78,he,CHAR,0.0018666539,claude-3-5-haiku-20241022,0.024565152594192993,1.518460881288319,0.013954996175632605,0.01840033532734428,0.024565152594192993
79,if you want to,WORD,0.0018347021,chatgpt-4o-latest-20250326,0.040467797761394524,2.097191339973254,0.040467797761394524,0.014235485769866517,0.02435688965154889
80,nns vbp rb,POS,0.0018344201,chatgpt-4o-latest-20250326,0.031050464938949546,1.579023294663584,0.031050464938949546,0.017434652884965162,0.021894044853550402
81,jj nns vbp,POS,0.0018322926,deepseek-r1-0528,0.013863185607988647,1.1236330764537084,0.012036288590489394,0.013863185607988647,0.012639356686422822
82,ing ,CHAR,0.0018264737,chatgpt-4o-latest-20250326,0.01495014777872409,1.310545455936687,0.01495014777872409,0.014149577497029697,0.008665575859156277
83,dt nns vbp,POS,0.0018254076,deepseek-r1-0528,0.01945496701816304,1.3213089988585935,0.015569175523835004,0.01945496701816304,0.013878844636428975
84,ns ,CHAR,0.0018053707,chatgpt-4o-latest-20250326,0.02656882288697943,1.1686995153786432,0.02656882288697943,0.022548813061389686,0.022918516286088444
85,nnp cd nnp nnp,POS,0.0018032044,deepseek-r1-0528,0.01491513626016195,1.4549516621249334,0.011802939947720279,0.01491513626016195,0.008699646699562056
86,nns in prp,POS,0.0018009341,deepseek-r1-0528,0.03180659238456734,1.536252833918001,0.017122080949663443,0.03180659238456734,0.024285936900430943
87,cd vb jj,POS,0.0017803878,chatgpt-4o-latest-20250326,0.015550676617905723,1.1246880047389536,0.015550676617905723,0.014348581111803057,0.013304735278843646
88,ain,CHAR,0.0017402985,claude-3-5-haiku-20241022,0.02760227771278925,1.2914720513499895,0.019061165743005162,0.023684285362864748,0.02760227771278925
89,in nnp nnp nnp nnp,POS,0.0017321834,chatgpt-4o-latest-20250326,0.02250578467459775,1.4668955876635168,0.02250578467459775,0.01982978577138107,0.010855131224579284
90,vbp jj nns,POS,0.0017256553,chatgpt-4o-latest-20250326,0.019146548696290285,1.3497562361044229,0.019146548696290285,0.01629604467127407,0.012074335378311457
91,nnp nnp nnp nnp vbz,POS,0.0017122016,chatgpt-4o-latest-20250326,0.01356943272730913,1.3986281651850225,0.01356943272730913,0.013230262663123406,0.0061736547826747035
92, g,CHAR,0.0017111223,deepseek-r1-0528,0.018835693872088895,1.2885723008286636,0.01867514221763207,0.018835693872088895,0.010559839567985873
93,nnp nn nnp nn,POS,0.0017050364,deepseek-r1-0528,0.027528188892793046,1.2816299459240144,0.018695948192165513,0.027528188892793046,0.02426214432173264
94, fr,CHAR,0.0017049105,deepseek-r1-0528,0.018201575280628546,1.207928362389273,0.015603589935606703,0.018201575280628546,0.014533255671074758
95,nn to vb,POS,0.0016827055,deepseek-r1-0528,0.012257399679158364,1.6434967327291194,0.009273963333229336,0.012257399679158364,0.005642281323739659
96,jj nn in,POS,0.0016792999,claude-3-5-haiku-20241022,0.03444016329901133,1.3159068558667333,0.022151901220113235,0.03019247732836241,0.03444016329901133
97,jj nn cd,POS,0.0016757847,deepseek-r1-0528,0.048833995613960755,1.3331644951656823,0.03192982586698738,0.048833995613960755,0.041330444401299044
98,bu,CHAR,0.0016725037,deepseek-r1-0528,0.017891472155755473,1.1852832560074422,0.013059053505468933,0.017891472155755473,0.01713030767056228
99,dt nn in dt,POS,0.0016659651,chatgpt-4o-latest-20250326,0.013503812494970265,1.25096261225549,0.013503812494970265,0.010869945817807394,0.010719528340213752
100,* *,CHAR,0.0016658094,claude-3-5-haiku-20241022,0.01669319401405274,1.1288733100953152,0.014225698172529238,0.015349266289414267,0.01669319401405274
101,nns to vb,POS,0.0016650516,claude-3-5-haiku-20241022,0.04940240345249373,1.4262320465457066,0.04206815133520262,0.027208658945627833,0.04940240345249373
102,uc,CHAR,0.0016341006,claude-3-5-haiku-20241022,0.027849728394392724,1.3357439669482793,0.020278926058767147,0.021420275410238745,0.027849728394392724
103,jj nn nn in,POS,0.001633598,claude-3-5-haiku-20241022,0.012915110100992468,1.5249700894455152,0.006440319741834379,0.010497861787599358,0.012915110100992468
104,dt nn vbz,POS,0.0016215298,deepseek-r1-0528,0.017596293269766132,1.4038465835940726,0.015570429098130674,0.017596293269766132,0.009498255009383122
105,jj nn dt,POS,0.0016187131,deepseek-r1-0528,0.013892604968865104,1.4409540560529235,0.012442722438648905,0.013892604968865104,0.006839786827357637
106,you are not,WORD,0.0016180883,claude-3-5-haiku-20241022,0.034468212562045845,6.399364420082973,0.009803179848501202,0.0009692063759416734,0.034468212562045845
107,in the air,WORD,0.0016086466,chatgpt-4o-latest-20250326,0.02980226955007871,6.104223434306623,0.02980226955007871,0.006474640786589114,0.003289834538015036
108,dt nn in,POS,0.0016034162,chatgpt-4o-latest-20250326,0.022278386929197275,1.3259678646193398,0.022278386929197275,0.018936523680358214,0.014666684245940932
109, (,CHAR,0.0015694189,chatgpt-4o-latest-20250326,0.0372984524121611,1.0507218967119207,0.0372984524121611,0.034834364109848595,0.03616149602951104
110,dt nn prp,POS,0.001564979,claude-3-5-haiku-20241022,0.01759155033221847,1.6682264243303746,0.005947611909315639,0.015142511200656928,0.01759155033221847
111,er,CHAR,0.0015623526,deepseek-r1-0528,0.014387870699354061,1.35097926220338,0.011593506187910716,0.014387870699354061,0.009706407292460788
112,nn in dt jj,POS,0.0015564155,deepseek-r1-0528,0.012689323045383203,1.0551819464279968,0.012082213057597668,0.012689323045383203,0.011969227716837711
113,nnp cc nnp,POS,0.001555766,claude-3-5-haiku-20241022,0.022885328000911236,1.630357124946497,0.015992531302650513,0.01208147487763622,0.022885328000911236
114,nns in vbg,POS,0.0015525921,deepseek-r1-0528,0.017155472505246308,1.3167010435013273,0.009609340059615301,0.017155472505246308,0.016448925163030908
115, of,CHAR,0.0015472865,claude-3-5-haiku-20241022,0.013309769564817145,1.2459812340684262,0.009789157785176578,0.011575160072737815,0.013309769564817145
116,jj nn nn jj,POS,0.0015235557,deepseek-r1-0528,0.019764014013474062,1.0999228260752072,0.0182764794065433,0.019764014013474062,0.017660612805638316
117,nn cc nn,POS,0.0015193665,deepseek-r1-0528,0.01875105784265987,1.4031690564768498,0.011334325668806279,0.01875105784265987,0.015392400887922396
118,nnp nnp nnp in nnp,POS,0.0015170646,chatgpt-4o-latest-20250326,0.01866974288079681,1.3821348643479208,0.01866974288079681,0.01612380988357679,0.010891994959180043
119,ers,CHAR,0.001512997,claude-3-5-haiku-20241022,0.014652555205256948,1.4327448322483112,0.008129723738231445,0.012324100104585936,0.014652555205256948
120,nn jj jj,POS,0.0015113082,deepseek-r1-0528,0.012781007253664075,1.0992489722491696,0.011189033217122224,0.012781007253664075,0.012065038565201846
121,nn nn cc,POS,0.0015094824,chatgpt-4o-latest-20250326,0.013863039812767297,1.3365692354484937,0.013863039812767297,0.011520039039521682,0.00922417599265429
122,hat,CHAR,0.0015085797,claude-3-5-haiku-20241022,0.05865170820525733,1.2048031449722973,0.04436269054275759,0.05300044873856614,0.05865170820525733
123,ni,CHAR,0.0015019674,deepseek-r1-0528,0.01837368094026001,1.3668611390668797,0.0126067464876173,0.01837368094026001,0.014277741504781458
124,nd,CHAR,0.0014809904,claude-3-5-haiku-20241022,0.07424916779632007,1.1573890977384296,0.0584297440627587,0.0698748476106984,0.07424916779632007
125,nn vbz vbn,POS,0.0014791159,deepseek-r1-0528,0.01222514578474537,1.3337346688062521,0.008032319386012177,0.01222514578474537,0.010299881269291149
126,dt nnp nnp nnp nnp,POS,0.0014774065,deepseek-r1-0528,0.03280775618736862,1.0749064591566946,0.030785096872596847,0.03280775618736862,0.030257900697829083
127,dt nn in dt nn,POS,0.0014603016,deepseek-r1-0528,0.0209643625887842,1.601320529250957,0.01512242221856409,0.0209643625887842,0.011061420685880044
128,nn nns nnp,POS,0.0014555302,deepseek-r1-0528,0.015045607432452111,1.193820947152182,0.012558896707417763,0.015045607432452111,0.012646905667457433
129,nns vb jj,POS,0.0014464281,claude-3-5-haiku-20241022,0.015554509996488065,1.440172043855502,0.014664837066212232,0.006936068274023231,0.015554509996488065
130,ti,CHAR,0.00142211,claude-3-5-haiku-20241022,0.01523980474668529,1.1437889933891734,0.01160720732497444,0.015040723079615414,0.01523980474668529
131, n,CHAR,0.0014212048,chatgpt-4o-latest-20250326,0.024624533745131093,1.346620264972145,0.024624533745131093,0.017765408290770716,0.018806941592350128
132,nn nn vbg,POS,0.001417772,deepseek-r1-0528,0.03572395501056552,2.1614108740722204,0.019780330553732132,0.03572395501056552,0.013275813874059674
133,nnp cc nnp nn,POS,0.001409517,claude-3-5-haiku-20241022,0.020062474219585315,1.6492080556923019,0.014304547210688896,0.010025280854774344,0.020062474219585315
134, -,CHAR,0.0013976514,chatgpt-4o-latest-20250326,0.012490858572957645,1.0873501458599184,0.012490858572957645,0.011559333347132283,0.011415526444842807
135,"s, ",CHAR,0.0013903967,deepseek-r1-0528,0.015430763435543426,1.2102133984594377,0.013887766534472339,0.015430763435543426,0.011613130175457148
136, so,CHAR,0.0013808026,claude-3-5-haiku-20241022,0.015642070262305345,1.3501305710716884,0.01354090234538856,0.009630293978073983,0.015642070262305345
137,cc dt jj,POS,0.0013733783,deepseek-r1-0528,0.01411954784384388,1.187300968152116,0.013619701737331305,0.01411954784384388,0.010164575750152215
138,nn nn nnp nnp nnp,POS,0.0013724474,deepseek-r1-0528,0.04198864289387967,1.3290707135359923,0.031135531874263038,0.04198864289387967,0.032049432576829115
139,in jj nn nns,POS,0.0013719026,deepseek-r1-0528,0.015590877582908157,1.1617513967106685,0.015485090190483714,0.015590877582908157,0.01135520908017174
140,ter,CHAR,0.0013595561,claude-3-5-haiku-20241022,0.015862311263787832,1.2732898942415591,0.014448805220114273,0.010466669779765923,0.015862311263787832
141,ion,CHAR,0.0013583095,claude-3-5-haiku-20241022,0.016783596288062416,1.2624197695908224,0.012141866011148313,0.014447699032660122,0.016783596288062416
142,nn vbn in,POS,0.0013568467,deepseek-r1-0528,0.013268184483497156,1.3480265293706442,0.008567073994769216,0.013268184483497156,0.011118272241987264
143,ef,CHAR,0.0013536117,deepseek-r1-0528,0.020438303540125168,1.0501087682585637,0.01915814391727377,0.020438303540125168,0.019767925758382404
144,:**,CHAR,0.0013493634,chatgpt-4o-latest-20250326,0.03934677138230572,1.0604268056293822,0.03934677138230572,0.03649444731351003,0.037714863830699885
145,ive ,CHAR,0.0013465458,deepseek-r1-0528,0.012623652416111108,1.1981540367297339,0.010308972413851508,0.012623652416111108,0.010762863141727577
146,nns in nn,POS,0.0013460947,deepseek-r1-0528,0.024951250760327618,2.7931371922427837,0.01216126927390757,0.024951250760327618,0.00570484258742403
147,nns in nnp,POS,0.0013439354,deepseek-r1-0528,0.019005045276023112,3.2579212431683797,0.008110899402737775,0.019005045276023112,0.003556077087792983
148,nnp nnp nnp in,POS,0.0013385507,claude-3-5-haiku-20241022,0.011010424326321594,1.0786486191147555,0.009534142457110555,0.010881077348868196,0.011010424326321594
149,nnp jj jj,POS,0.0013377098,deepseek-r1-0528,0.02612841290864357,1.7087203161908318,0.01439947554570278,0.02612841290864357,0.016182958175095234
150,nn nnp in,POS,0.0013349378,deepseek-r1-0528,0.01383117230042295,1.4154711756176361,0.011659480351717724,0.01383117230042295,0.007883372287987585
151,nns nn nnp nnp,POS,0.0013292868,claude-3-5-haiku-20241022,0.015062455870849945,1.7033530650603363,0.01060130362591549,0.007084349665601499,0.015062455870849945
152,vbp jj nnp,POS,0.0013265254,chatgpt-4o-latest-20250326,0.01930977227409621,1.337382706116655,0.01930977227409621,0.017062183532479427,0.011814774702109693
153,vbp dt nn,POS,0.0013208597,claude-3-5-haiku-20241022,0.014216369657301647,1.193559032987194,0.012214360380774348,0.011607451971014336,0.014216369657301647
154, ch,CHAR,0.0013123697,deepseek-r1-0528,0.06338259655465964,1.2581074311879303,0.053777769021947794,0.06338259655465964,0.046980870476449436
155,ic,CHAR,0.0013122393,chatgpt-4o-latest-20250326,0.013390000987706163,1.1658888727708425,0.013390000987706163,0.010309042442160174,0.012660558349866584
156,pl,CHAR,0.0013077745,claude-3-5-haiku-20241022,0.013301942196095425,1.0761165391796752,0.011609279650645,0.013112842372004168,0.013301942196095425
157,nnp in nnp nnp,POS,0.0013055156,deepseek-r1-0528,0.013490312433833036,1.2778809125498776,0.01088734734692219,0.013490312433833036,0.010226220124579563
158,hat ,CHAR,0.0013011108,claude-3-5-haiku-20241022,0.01849723371143285,1.3357364500425857,0.012463687035252427,0.015232246112103286,0.01849723371143285
159,nn in dt jj nn,POS,0.0012972823,chatgpt-4o-latest-20250326,0.052995417857007114,1.1305720841378255,0.052995417857007114,0.04905931758982824,0.04469041955748763
160,vbz dt jj nn in,POS,0.0012969523,deepseek-r1-0528,0.03691693952550085,1.2929564892985865,0.026694870621560483,0.03691693952550085,0.030409819027397225
161,nns in nns,POS,0.0012925577,claude-3-5-haiku-20241022,0.023313425076131294,1.6918077282070625,0.012138804844397876,0.015421567043533273,0.023313425076131294
162,nn cc nn in,POS,0.0012877535,deepseek-r1-0528,0.021084620338145045,1.0615365131611478,0.020738256242965086,0.021084620338145045,0.018986463682790816
163,nnp jj nn nnp,POS,0.0012873373,claude-3-5-haiku-20241022,0.01941476207649953,1.3182779294004456,0.01803444208263299,0.011420290707029032,0.01941476207649953
164, yo,CHAR,0.001287308,deepseek-r1-0528,0.01445657851892514,1.182714930830579,0.010905544319504834,0.01445657851892514,0.013540885064408998
165,in dt nns,POS,0.0012872563,chatgpt-4o-latest-20250326,0.01670194762495725,1.5435871884723713,0.01670194762495725,0.011917508589136361,0.009722924487386543
166,th ,CHAR,0.0012863147,deepseek-r1-0528,0.055629023462773076,1.1401574702992432,0.051720097279194056,0.055629023462773076,0.04586120164116089
167,ces,CHAR,0.0012860721,chatgpt-4o-latest-20250326,0.012591420578290404,1.0153817780206746,0.012591420578290404,0.012536194773556249,0.012265157487925882
168,cd jj jj,POS,0.0012845033,deepseek-r1-0528,0.01159417678859717,1.2741534231964964,0.010124247311743332,0.01159417678859717,0.008074780493731783
169, le,CHAR,0.0012792757,chatgpt-4o-latest-20250326,0.07780895281091335,1.1388924669814413,0.07780895281091335,0.07203963161869834,0.0646000513482824
170,pe,CHAR,0.0012779419,claude-3-5-haiku-20241022,0.040721641041922114,1.3072746991799544,0.027258381603116128,0.03504167066205286,0.040721641041922114
171,vbz dt nn,POS,0.0012774896,deepseek-r1-0528,0.028604600366025863,1.2471763886121539,0.021294556899435893,0.028604600366025863,0.024576421138974205
172, su,CHAR,0.0012758594,claude-3-5-haiku-20241022,0.030146111289502602,1.1388974535459586,0.028017259288788225,0.02492185510758285,0.030146111289502602
173,nn dt jj,POS,0.0012743279,deepseek-r1-0528,0.019346673354034113,1.2226445020823826,0.01846607305411618,0.019346673354034113,0.0131811855252718
174,nnp nnp vbd cd,POS,0.0012723019,deepseek-r1-0528,0.01822045540623091,1.339860137726781,0.01551034812226369,0.01822045540623091,0.011687200178776003
175,ff,CHAR,0.00126631,claude-3-5-haiku-20241022,0.017197878952669235,1.2419614402357269,0.013112743016872897,0.014581963751809137,0.017197878952669235
176,vbg jj nn,POS,0.0012606491,deepseek-r1-0528,0.018373575461456307,1.2250357391203304,0.012306677384883355,0.018373575461456307,0.01769012168752566
177,rn,CHAR,0.0012604581,deepseek-r1-0528,0.014438539123331389,1.29646188109334,0.010735525248770486,0.014438539123331389,0.01153823279054031
178,nn nnp nn,POS,0.0012595452,deepseek-r1-0528,0.03235731486120064,1.8804123252305087,0.02019805794561604,0.03235731486120064,0.014217069446440534
179,lo,CHAR,0.0012573694,chatgpt-4o-latest-20250326,0.015229293458058409,1.2360676484356454,0.015229293458058409,0.010317066009609879,0.014324454990203439
